Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Chile,Country_China,Country_Colombia,Country_Croatia,Country_Czechia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mali,Country_Mexico,Country_Morocco,Country_N.Ireland,Country_Netherlands,Country_Norway,Country_Poland,Country_Portugal,Country_Qatar,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Serbia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_nan
Joe Scally,32,72,Professional,8030,,2036-06-30,115000.0,39.5,England (Premier Division),English Premier Division,2034-01-05,36.5,13,13,14,12,17,12,12,8,12,13,15,11,16,16,14,14,12,15,14,12,18,15,5,12,8,13,11,7,13,13,6,13,13,13,5,13,,7.10,25,Not set,- - -,25,0,England,542.0,31.000684462696782,0.999315537303217,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Murillo,32,74,Fairly Professional,8013,,2036-06-30,105000.0,34.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-06-30,73.0,12,14,14,12,13,13,12,11,9,15,12,12,13,13,14,12,15,14,13,13,15,14,6,11,8,14,13,7,8,13,10,14,13,14,8,9,,7.03,20,Not set,- - -,20,0,France,542.0,31.482546201232033,0.5174537987679672,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hiroki Ito,35,74,Light-Hearted,8005,,2036-06-30,29000.0,,Netherlands (Eredivisie),Eredivisie,2034-07-12,40.0,13,15,13,15,15,14,11,13,11,15,15,12,14,16,9,13,12,10,12,8,16,9,11,9,7,13,11,7,14,14,11,13,12,13,7,12,,7.16,23,Not set,- - -,23,0,Netherlands,542.0,34.51540041067762,0.48459958932238195,3.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Malo Gusto,31,70,Fairly Determined,7967,46.0,2036-06-30,145000.0,7.5,England (Premier Division),English Premier Division,2030-05-26,34.0,13,13,14,12,11,13,12,10,13,12,13,11,15,15,16,13,9,15,15,12,15,16,6,9,6,13,10,8,10,13,5,13,14,13,5,14,Wnt,6.93,18,Not set,- - -,18,0,England,542.0,26.38672142368241,4.61327857631759,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sacha Boey,34,70,Resolute,7949,,2036-06-30,55000.0,3.2,U.A.E. (Pro League),UAE Professional League,2034-08-22,80.0,17,14,14,13,16,13,8,9,8,15,13,10,16,15,13,16,12,11,15,12,16,13,4,7,7,14,7,8,9,16,4,14,14,13,4,12,,7.40,20 (2),Not set,- - -,22,0,U.A.E.,542.0,33.62765229295003,0.3723477070499658,4.0,452.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rayan Aït-Nouri,33,71,Resolute,7927,1.5,2035-06-30,28500.0,,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-07-01,93.0,11,16,13,14,14,14,16,9,15,16,13,15,13,15,10,11,12,11,9,7,13,12,11,14,10,15,11,9,8,14,7,14,15,14,7,15,,7.11,14,Not set,- - -,14,0,France,176.0,32.48528405201917,0.5147159479808351,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Josip Stanišić,34,74,Professional,7923,0.3,2035-06-30,350000.0,,England (Premier Division),English Premier Division,2032-07-01,49.5,13,13,16,13,16,13,11,10,11,14,15,12,14,15,11,12,13,12,11,12,15,10,6,10,6,13,12,6,11,13,5,14,12,13,6,11,Ret,7.03,1 (2),Listed,- - -,3,1,England,176.0,31.48665297741273,2.513347022587269,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tiago Santos,32,69,Spirited,7922,19.0,2036-06-30,99000.0,39.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-07-23,75.0,8,14,8,13,16,14,15,9,13,12,13,13,13,15,15,14,5,14,12,8,15,14,7,14,8,15,8,10,11,12,10,15,15,13,11,15,,6.94,17,Not set,- - -,17,0,France,542.0,30.546201232032853,1.4537987679671458,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kosta Nedeljković,29,72,Resolute,7920,82.0,2037-06-30,94000.0,25.5,Germany (Bundesliga),Bundesliga,2032-12-31,33.5,12,16,14,12,15,13,10,11,14,15,12,13,13,15,17,15,14,16,13,13,16,14,10,12,5,10,11,10,7,13,5,12,12,12,8,14,,7.05,16,Not set,- - -,16,0,Germany,907.0,26.987679671457904,2.0123203285420943,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Riccardo Calafiori,32,74,Resolute,7899,2.4,2035-06-30,120000.0,48.0,England (Premier Division),English Premier Division,2031-10-09,89.0,15,18,11,15,14,15,13,10,12,13,13,12,14,15,11,14,14,13,12,12,14,12,6,11,8,12,12,12,11,13,7,14,14,14,7,12,Wnt,6.99,3 (4),By request,- - -,7,1,England,176.0,28.758384668035593,3.241615331964408,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ignace Van Der Brempt,32,74,Resolute,7859,,2036-06-30,50000.0,2.1,Belgium (Jupiler Pro League),Jupiler Pro League,2034-03-31,1.9,13,14,14,13,15,12,12,10,12,13,13,11,14,15,14,13,14,15,14,12,14,15,11,11,7,13,12,9,14,13,7,13,12,13,9,14,,7.18,25,Not set,- - -,25,0,Belgium,542.0,31.23340177960301,0.7665982203969883,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ilario Monterisi,33,75,Fairly Professional,7856,17.0,2036-06-30,55000.0,19.75,Spain (First Division),Spanish First Division,2034-12-08,23.5,13,15,14,12,15,13,11,10,11,14,12,11,13,14,16,13,16,15,13,13,14,14,4,10,8,13,15,11,6,14,3,13,11,13,4,12,,7.19,19,Not set,- - -,19,0,Spain,542.0,32.9233401779603,0.07665982203969883,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Raoul Bellanova,34,73,Resolute,7834,3.275,2036-06-30,105000.0,3.0,Italy (Serie A),Italian Serie A,2035-01-03,39.0,11,15,14,12,14,13,11,8,12,13,11,12,14,15,11,13,12,13,14,10,16,11,8,11,8,14,10,6,10,12,5,12,14,13,4,13,,6.79,3 (5),Not set,- - -,8,0,Italy,542.0,33.99452429842574,0.0054757015742642025,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Reuell Walters,30,70,Resolute,7817,20.0,2037-06-30,170000.0,28.0,Italy (Serie A),Italian Serie A,2032-07-31,78.0,10,14,12,14,15,14,9,13,12,13,12,11,14,15,16,15,11,14,13,13,11,16,7,10,5,11,11,6,9,13,4,12,12,12,7,11,Lst,6.98,18,Listed,- - -,18,1,Italy,907.0,27.568788501026695,2.431211498973306,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andrea Cambiaso,34,72,Fairly Professional,7782,,2036-06-30,115000.0,,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-07-31,20.5,12,13,13,13,15,13,11,9,12,14,13,12,14,13,12,12,11,11,10,8,14,10,10,12,9,13,9,9,12,13,4,14,13,15,6,15,,7.64,27 (1),Not set,- - -,28,0,Saudi Arabia,542.0,33.56741957563313,0.432580424366872,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Lucas Esquivel,33,72,Fairly Professional,7778,3.1500000000000004,2035-12-31,65000.0,1.6,Brazil (First Division),Brazilian National First Division,2032-10-25,1.6,12,15,12,13,16,14,13,10,13,13,12,13,13,13,14,14,12,15,12,11,14,14,9,10,9,13,10,11,9,13,12,12,14,13,6,15,,-,-,Not set,- - -,0,0,Brazil,360.0,30.804243668720055,2.195756331279945,4.0,493.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luca Netz,31,72,Resolute,7754,,2036-06-30,76000.0,29.0,Germany (Bundesliga),Bundesliga,2034-07-17,80.0,8,13,13,13,13,13,14,9,13,12,12,13,13,15,15,14,14,15,14,12,15,15,13,10,8,13,9,10,13,12,12,12,14,12,8,14,,6.97,16,Not set,- - -,16,0,Germany,542.0,30.529089664613277,0.47091033538672145,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tyrick Mitchell,35,69,Spirited,7687,,2036-06-30,165000.0,,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-07-08,20.0,15,14,13,12,14,13,10,8,13,15,14,12,15,13,11,13,8,12,9,9,16,12,6,9,8,12,10,7,10,12,6,17,12,14,7,11,,7.12,26,Not set,- - -,26,0,Saudi Arabia,542.0,34.50444900752909,0.49555099247091033,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Stéphane Leterrier,26,73,Perfectionist,7654,21.5,2038-06-30,120000.0,24.5,Italy (Serie A),Italian Serie A,2034-09-01,19.75,10,13,10,13,17,13,9,13,11,15,15,12,13,15,16,16,15,14,14,13,16,16,5,11,6,14,12,7,12,11,2,13,14,13,4,11,,6.19,4 (5),Not set,- - -,9,0,Italy,1272.0,25.655030800821354,0.34496919917864477,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Leonardo Lelo,34,69,Resolute,7642,0.77,2036-06-30,105000.0,7.75,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-09-17,36.5,14,12,15,12,16,13,13,7,13,12,12,13,14,16,12,11,6,12,10,8,16,11,11,9,9,13,7,8,13,13,9,12,14,14,14,13,,7.02,28,Not set,- - -,28,0,Saudi Arabia,542.0,33.69883641341547,0.30116358658453113,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ferdi Kadıoğlu,35,69,Spirited,7626,1.595,2035-06-30,40000.0,1.2,Türkiye (Super League),Turkish Super League,2034-07-12,29.0,14,13,12,13,13,13,14,13,12,13,13,13,15,15,11,11,6,11,13,8,17,12,9,11,10,13,7,11,8,12,11,13,15,14,11,14,Ret,7.00,19 (1),Not set,- - -,20,0,Türkiye,176.0,34.51540041067762,0.48459958932238195,4.0,492.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Jayden Oosterwolde,33,74,Perfectionist,7616,5.85,2035-06-30,44000.0,1.3,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-12-02,72.0,14,14,16,12,13,12,8,11,10,14,14,12,14,16,13,14,15,15,14,14,16,12,9,7,4,13,13,10,9,14,7,14,13,13,4,12,Bid,7.03,21,Not set,- - -,21,0,France,176.0,31.907597535934293,1.0924024640657084,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yukinari Sugawara,34,71,Balanced,7562,0.0095,2035-06-30,19250.0,,Portugal (Premier League),Portuguese Premier League,2034-08-01,85.0,12,13,14,15,10,13,13,6,13,11,13,14,14,14,10,9,11,8,13,4,13,10,12,10,9,14,8,13,11,11,11,11,14,15,11,14,Ret,7.05,2 (2),Not set,- - -,4,0,Portugal,176.0,33.57015742642026,0.42984257357973993,3.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Daouda Guindo,32,72,Fairly Determined,7554,35.0,2036-06-30,94000.0,35.0,England (Premier Division),English Premier Division,2033-12-29,26.0,9,15,13,12,14,14,9,9,12,13,12,10,14,15,15,15,13,16,16,13,14,15,5,12,8,12,14,12,8,14,8,13,13,13,5,11,,6.84,3 (3),Not set,- - -,6,0,England,542.0,30.98151950718686,1.0184804928131417,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trilli,31,72,Fairly Determined,7531,,2036-06-30,70000.0,26.5,Spain (First Division),Spanish First Division,2033-01-28,32.5,11,15,13,13,14,15,13,14,13,14,12,12,12,15,14,14,14,14,16,13,15,14,5,11,8,13,11,10,10,13,7,12,13,13,7,13,,6.97,21,Not set,- - -,21,0,Spain,542.0,29.064339493497606,1.9356605065023955,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Lars Hellström,26,72,Resolute,7518,90.0,2038-06-30,105000.0,7.0,Italy (Serie A),Italian Serie A,2034-01-13,2.2,12,14,12,13,16,16,9,17,12,14,12,12,14,15,16,16,14,15,17,14,15,16,3,11,5,13,8,10,9,13,5,13,13,12,2,10,,7.17,20,Not set,- - -,20,0,Italy,1272.0,25.02258726899384,0.9774127310061602,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Callum Doyle,31,75,Fairly Ambitious,7505,,2036-06-30,57000.0,18.25,England (Premier Division),English Premier Division,2033-06-28,14.5,13,13,13,14,14,13,10,12,8,15,13,14,13,13,13,11,15,12,14,15,13,12,8,10,6,12,14,10,8,13,8,13,12,14,8,12,,6.96,21,Not set,- - -,21,0,England,542.0,29.477754962354553,1.5222450376454484,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Killian Sardella,32,70,Spirited,7505,2.95,2036-06-30,39500.0,6.5,Netherlands (Eredivisie),Eredivisie,2034-01-25,71.0,11,14,14,13,13,13,13,13,14,13,12,13,14,13,14,13,9,10,10,12,13,11,4,11,7,14,12,9,11,14,7,12,14,14,5,14,Wnt,-,-,Not set,- - -,0,0,Netherlands,542.0,31.055441478439427,0.944558521560575,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeyson Rojas,32,73,Fairly Determined,7481,5.15,2035-06-30,65000.0,33.0,Belgium (Jupiler Pro League),Jupiler Pro League,2032-01-31,55.0,12,15,14,12,15,14,9,10,11,13,12,12,13,15,12,12,14,12,12,10,14,13,4,10,6,13,13,7,12,14,3,13,11,11,4,12,,6.90,24,Not set,- - -,24,0,Belgium,176.0,29.07049965776865,2.9295003422313486,4.0,491.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rıdvan Yılmaz,33,69,Fairly Professional,7481,1.26,2035-06-30,75000.0,,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-01-16,24.0,12,14,14,14,15,14,14,10,14,13,13,14,15,13,12,12,9,12,12,8,15,12,6,11,9,15,11,10,10,12,6,13,15,14,8,14,,6.70,1 (8),Not set,- - -,9,0,France,176.0,31.031485284052017,1.9685147159479808,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
