Name,Age,Height,Personality,WR,Transfer Value,Expires,Wage,Last Trans. Fee,Based,Division,Begins,Transfer Fees Received,Agg,Ant,Bra,Cmp,Cnt,Dec,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Det,Agi,Bal,Jum,Pac,Sta,Str,Nat,Acc,Cor,Dri,Fin,Fir,Hea,Lon,L Th,Mar,Fre,Tck,Tec,Pas,Pen,Cro,Inf,Av Rat,Apps,Transfer Status,Rec,Total Apps,Transfer_Status_bool,Country,Days Until Expiry,Age_at_Signing,Years_at_Club,Personality_Tier,Division_Rank,Country_Algeria,Country_Angola,Country_Argentina,Country_Australia,Country_Austria,Country_Belgium,Country_Brazil,Country_Cape Verde,Country_Chile,Country_China,Country_Colombia,Country_Costa Rica,Country_Croatia,Country_DR Congo,Country_Denmark,Country_Ecuador,Country_England,Country_Eq. Guinea,Country_France,Country_Germany,Country_Ghana,Country_Greece,Country_Iran,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Mexico,Country_Morocco,Country_Netherlands,Country_Nigeria,Country_Norway,Country_Paraguay,Country_Poland,Country_Portugal,Country_Qatar,Country_Romania,Country_Russia,Country_Saudi Arabia,Country_Scotland,Country_Senegal,Country_Slovenia,Country_South Africa,Country_Spain,Country_Sweden,Country_Switzerland,Country_Thailand,Country_Türkiye,Country_U.A.E.,Country_U.S.A.,Country_Ukraine,Country_Uruguay,Country_Venezuela,Country_nan
Oscar Bobb,31,69,Fairly Professional,8546,,2036-06-30,275000.0,25.0,Italy (Serie A),Italian Serie A,2034-10-01,25.0,12,15,11,16,14,14,16,10,15,13,13,16,14,13,14,13,7,14,12,8,15,14,14,14,12,16,7,11,5,8,14,6,15,15,10,13,,7.14,16,Not set,- - -,16,0,Italy,542.0,30.737166324435318,0.26283367556468173,4.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ansu Fati,32,70,Resolute,8535,66.0,2036-06-30,275000.0,63.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-09-01,143.0,8,15,11,15,12,12,18,11,17,7,10,15,10,16,16,14,7,14,11,11,16,15,7,13,15,15,11,14,5,4,8,5,16,13,11,14,,7.10,8 (13),Not set,- - -,21,0,France,542.0,30.65571526351814,1.3442847364818618,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jeremie Frimpong,34,68,Fairly Ambitious,8503,4.075,2035-06-30,275000.0,67.0,England (Premier Division),English Premier Division,2033-12-06,76.0,13,14,13,13,12,14,16,9,16,12,13,13,15,14,14,13,6,14,12,8,17,14,7,12,11,13,6,8,8,12,10,12,15,13,8,15,,6.82,6 (8),Not set,- - -,14,0,England,176.0,32.91854893908282,1.08145106091718,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matheus Cunha,35,72,Fairly Determined,8490,0.2,2035-06-30,105000.0,,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-12-29,176.0,16,12,15,14,7,10,18,12,13,6,11,13,13,16,11,11,12,10,8,7,14,11,13,14,16,15,10,13,4,6,14,6,16,15,14,13,Wnt,6.98,2 (10),Listed,- - -,12,1,France,176.0,33.98151950718686,1.0184804928131417,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thiago Almada,33,67,Spirited,8488,2.7,2035-06-30,93000.0,28.5,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2033-07-31,95.0,13,13,11,18,13,15,17,8,15,10,12,17,13,15,12,13,2,12,10,7,15,11,11,12,12,15,3,15,3,7,15,6,14,15,15,11,Wnt,6.92,0 (6),Listed,- - -,6,1,France,176.0,31.56810403832991,1.431895961670089,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Liel Abada,33,67,Fairly Determined,8471,,2036-06-30,120000.0,,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2034-01-21,19.5,12,16,10,14,12,15,13,14,16,11,12,15,12,15,13,13,6,13,13,12,16,14,13,12,15,14,8,11,8,6,10,8,15,13,11,14,Inj,7.37,21 (1),Not set,- - -,22,0,France,542.0,32.044490075290895,0.9555099247091033,4.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kevin Schade,33,72,Fairly Determined,8439,,2036-06-30,110000.0,,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-07-01,20.5,12,14,11,13,11,13,15,6,15,7,12,14,12,15,15,13,14,14,10,10,13,13,10,13,13,14,13,10,3,6,7,5,15,14,12,15,,8.00,28,Not set,- - -,28,0,Saudi Arabia,542.0,32.48528405201917,0.5147159479808351,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tomás Amaya,26,75,Fairly Determined,8421,77.0,2037-06-30,125000.0,1.9,Germany (Bundesliga),Bundesliga,2031-07-10,3.3,11,13,9,11,10,12,13,16,12,11,9,11,13,15,16,17,13,15,15,13,15,16,4,13,12,12,12,8,4,5,5,6,14,12,2,11,Wnt,7.43,16,Not set,- - -,16,0,Germany,907.0,22.50924024640657,3.490759753593429,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Giannis Konstantelias,31,70,Spirited,8415,32.0,2035-06-30,140000.0,22.5,Germany (Bundesliga),Bundesliga,2029-06-24,21.0,8,16,8,16,13,14,18,11,15,9,12,17,14,12,17,13,7,14,13,10,13,15,13,15,9,16,10,10,6,9,14,6,18,16,11,10,Wnt,7.36,22,Not set,- - -,22,0,Germany,176.0,25.466803559206024,5.533196440793977,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wilfried Gnonto,31,67,Perfectionist,8415,42.5,2036-06-30,200000.0,,Spain (First Division),Spanish First Division,2034-07-01,51.0,8,15,12,13,11,13,15,9,15,7,12,13,13,15,18,17,4,15,14,13,17,16,3,16,14,13,9,10,1,4,4,4,16,13,8,13,,7.18,2 (14),Not set,- - -,16,0,Spain,542.0,30.485284052019164,0.5147159479808351,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Luca Koleosho,30,69,Fairly Determined,8412,113.0,2037-06-30,130000.0,49.5,England (Premier Division),English Premier Division,2033-07-17,52.0,8,15,15,12,12,13,14,13,14,12,12,14,14,15,19,15,7,16,12,12,14,16,7,15,9,11,7,8,9,8,7,6,13,12,7,12,,7.07,14 (4),Not set,- - -,18,0,England,907.0,28.529774127310063,1.4702258726899384,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ângelo,30,69,Fairly Determined,8406,67.5,2036-06-30,325000.0,103.0,England (Premier Division),English Premier Division,2032-07-17,107.0,9,16,8,13,13,15,18,12,15,10,12,14,12,15,19,16,8,14,14,13,15,14,10,15,11,14,9,11,7,10,10,9,14,14,9,13,Wnt,7.03,3 (6),Not set,- - -,9,0,England,542.0,27.530458590006845,2.4695414099931554,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cody Gakpo,35,74,Spirited,8402,1.35,2035-06-30,91000.0,1.4,England (Premier Division),English Premier Division,2034-01-31,38.0,9,14,11,15,15,12,15,14,15,9,13,15,14,14,11,13,12,10,7,8,13,10,14,12,15,16,11,13,4,7,12,8,15,14,13,15,Ret,7.08,1 (6),Not set,- - -,7,0,England,176.0,34.07186858316222,0.9281314168377823,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Victor Boniface,34,75,Resolute,8392,,2036-06-30,375000.0,5.75,Saudi Arabia (Saudi Pro League),Saudi Professional League,2034-08-14,20.5,13,15,14,14,12,13,17,10,15,9,12,13,14,16,12,15,15,12,8,13,14,11,4,13,16,14,13,12,7,7,12,7,16,13,15,9,,7.29,27,Not set,- - -,27,0,Saudi Arabia,542.0,33.605749486652975,0.3942505133470226,4.0,476.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
João Pedro,33,72,Resolute,8363,,2036-06-30,165000.0,29.5,England (Premier Division),English Premier Division,2034-07-16,32.5,15,13,11,15,12,14,16,12,16,8,13,15,16,15,14,15,12,14,11,12,15,14,12,15,14,15,9,12,5,8,12,7,14,12,17,12,Inj,7.03,10 (10),Not set,- - -,20,0,England,542.0,32.526351813826146,0.4736481861738535,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Borges,30,67,Fairly Professional,8360,82.0,2036-06-30,135000.0,46.5,Portugal (Premier League),Portuguese Premier League,2034-08-18,47.5,9,13,14,13,12,12,16,8,15,6,10,12,14,12,20,9,7,16,14,11,15,17,9,15,12,15,7,12,11,3,13,3,13,14,8,17,,7.62,13,Not set,- - -,13,0,Portugal,542.0,29.616700889801507,0.38329911019849416,4.0,494.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jonathan Rowe,31,70,Resolute,8350,,2036-06-30,145000.0,56.0,England (Premier Division),English Premier Division,2033-02-25,71.0,10,14,12,14,10,12,14,7,12,6,12,12,13,16,18,14,10,15,12,8,14,15,12,14,13,13,10,12,3,5,9,4,13,12,9,15,,7.19,20,Not set,- - -,20,0,England,542.0,29.140999315537304,1.8590006844626967,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luka Sučić,32,73,Fairly Determined,8346,9.0,2035-06-30,175000.0,38.0,Spain (First Division),Spanish First Division,2031-10-09,32.5,4,15,13,12,13,13,14,11,16,9,12,14,13,15,14,13,13,15,13,13,14,14,11,14,11,14,11,13,3,8,11,8,16,14,8,12,Wnt,7.38,16,By request,- - -,16,1,Spain,176.0,28.758384668035593,3.241615331964408,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Ez Abde,33,70,Spirited,8324,54.5,2036-06-30,225000.0,55.0,Spain (First Division),Spanish First Division,2032-08-16,111.0,11,13,13,12,11,13,17,11,15,10,10,12,11,14,16,12,7,13,10,9,16,13,12,13,14,14,8,13,9,7,12,6,15,13,14,14,,7.24,20,Not set,- - -,20,0,Spain,542.0,30.61259411362081,2.3874058863791925,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cole Palmer,32,74,Balanced,8294,8.95,2036-06-30,125000.0,35.5,Italy (Serie A),Italian Serie A,2033-08-26,122.0,8,15,8,14,14,14,16,8,13,8,11,14,13,11,14,15,15,12,12,7,13,14,12,12,16,16,7,13,2,7,13,8,16,13,13,12,nEU,7.16,2 (11),Not set,- - -,13,0,Italy,542.0,30.639288158795345,1.3607118412046544,3.0,498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Andreas Schjelderup,30,70,Fairly Professional,8293,69.0,2036-06-30,155000.0,55.0,Spain (First Division),Spanish First Division,2032-07-19,82.0,9,16,10,18,13,14,16,10,16,7,12,16,12,12,15,12,8,14,12,10,15,15,12,15,12,16,7,12,2,5,13,4,16,15,13,14,,7.30,8 (12),Not set,- - -,20,0,Spain,542.0,27.535934291581107,2.4640657084188913,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Mohamed Daramy,32,71,Fairly Ambitious,8278,10.1,2035-06-30,250000.0,77.0,Germany (Bundesliga),Bundesliga,2030-01-03,97.0,10,14,10,12,12,14,16,7,15,7,12,14,11,14,17,14,12,15,14,13,14,15,8,14,12,14,9,9,3,7,9,3,16,13,6,13,Wnt,6.85,2 (15),Not set,- - -,17,0,Germany,176.0,26.99520876112252,5.004791238877481,4.0,497.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pedro Rodrigues,26,66,Resolute,8254,69.0,2037-06-30,180000.0,78.0,England (Premier Division),English Premier Division,2033-01-31,91.0,10,14,10,14,14,14,14,12,14,13,12,11,13,15,16,17,6,14,15,12,15,15,13,14,8,16,8,13,9,12,11,9,16,14,8,17,Lst,7.10,6 (12),Listed,- - -,18,1,England,907.0,24.072553045859,1.9274469541409993,4.0,500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Simone Pafundi,28,66,Driven,8240,53.5,2038-06-30,235000.0,48.0,Spain (First Division),Spanish First Division,2034-09-01,122.0,6,13,10,14,13,16,16,10,17,13,12,17,12,18,16,13,6,14,12,12,13,15,14,15,13,16,7,14,4,9,16,6,16,14,13,13,,7.47,3,Not set,- - -,3,0,Spain,1272.0,27.655030800821354,0.34496919917864477,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Talles Magno,32,73,Spirited,8214,,2036-06-30,135000.0,11.5,Netherlands (Eredivisie),Eredivisie,2034-03-16,17.5,10,14,12,14,11,12,18,13,15,6,12,14,12,14,15,11,14,13,13,11,16,13,7,13,12,14,12,12,3,8,11,5,17,12,12,13,,7.36,22 (1),Not set,- - -,23,0,Netherlands,542.0,31.19233401779603,0.8076659822039699,4.0,495.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mason Greenwood,33,72,Jovial,8204,2.7,2035-06-30,120000.0,44.0,France (Ligue 1 Uber Eats),Ligue 1 Uber Eats,2032-08-17,79.0,13,13,10,15,12,11,16,3,14,4,10,11,12,14,13,12,11,13,9,7,15,13,5,12,16,15,7,13,2,3,13,2,15,12,9,12,Lst,-,0 (1),Listed,- - -,1,1,France,176.0,30.61533196440794,2.3846680355920604,3.0,496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pedro,28,69,Fairly Determined,8195,96.5,2037-06-30,115000.0,35.5,Spain (First Division),Spanish First Division,2033-01-17,96.0,8,15,11,12,11,14,16,11,15,9,11,13,13,15,19,13,8,15,14,11,15,14,11,16,11,13,9,12,5,11,13,7,15,12,9,13,,7.64,21,Not set,- - -,21,0,Spain,907.0,26.034223134839152,1.9657768651608487,4.0,499.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
